Martin;Martin;Zilinsky kraj;44407;23740;53.46;23738;512036
Necpaly;Martin;Zilinsky kraj;800;479;59.87;479;512478
Nolcovo;Martin;Zilinsky kraj;212;109;51.41;109;512486
Podhradie;Martin;Zilinsky kraj;560;334;59.64;334;512508
Pribovce;Martin;Zilinsky kraj;879;523;59.49;523;512524
Rakovo;Martin;Zilinsky kraj;299;180;60.20;180;512541
Ratkovo;Martin;Zilinsky kraj;158;73;46.20;73;512567
Sklabina;Martin;Zilinsky kraj;541;338;62.47;338;512583
Sklabinsky Podzamok;Martin;Zilinsky kraj;155;100;64.51;100;512591
Slovany;Martin;Zilinsky kraj;361;205;56.78;205;512613
Socovce;Martin;Zilinsky kraj;195;117;60.00;117;512630
Sucany;Martin;Zilinsky kraj;3936;2023;51.39;2023;512648
Sutovo;Martin;Zilinsky kraj;419;251;59.90;251;512656
Trebostovo;Martin;Zilinsky kraj;485;284;58.55;284;512664
Trnovo;Martin;Zilinsky kraj;225;128;56.88;128;512672
Turany;Martin;Zilinsky kraj;3582;1903;53.12;1901;512681
Turcianska Stiavnicka;Martin;Zilinsky kraj;732;373;50.95;373;512702
Turcianske Jaseno;Martin;Zilinsky kraj;336;203;60.41;203;545961
Turcianske Klacany;Martin;Zilinsky kraj;794;504;63.47;504;512711
Turciansky Dur;Martin;Zilinsky kraj;152;62;40.78;62;512737
Turciansky Peter;Martin;Zilinsky kraj;375;242;64.53;242;512753
Valca;Martin;Zilinsky kraj;1427;807;56.55;807;512761
Vricko;Martin;Zilinsky kraj;443;292;65.91;292;512796
Vrutky;Martin;Zilinsky kraj;6152;3332;54.16;3332;557358
Zaborie;Martin;Zilinsky kraj;134;74;55.22;74;512818
Zabokreky;Martin;Zilinsky kraj;1033;658;63.69;658;512834
Abramova;Turcianske Teplice;Zilinsky kraj;145;69;47.58;69;512044
Blazovce;Turcianske Teplice;Zilinsky kraj;144;90;62.50;90;512087
Bodorova;Turcianske Teplice;Zilinsky kraj;175;98;56.00;98;512095
Borcova;Turcianske Teplice;Zilinsky kraj;131;77;58.77;77;512109
Briestie;Turcianske Teplice;Zilinsky kraj;125;54;43.20;54;512117
Budis;Turcianske Teplice;Zilinsky kraj;182;92;50.54;92;512125
Cremosne;Turcianske Teplice;Zilinsky kraj;88;53;60.22;53;512141
Dubove;Turcianske Teplice;Zilinsky kraj;597;347;58.12;347;512222
Haj;Turcianske Teplice;Zilinsky kraj;387;230;59.43;230;512265
Horna Stubna;Turcianske Teplice;Zilinsky kraj;1286;529;41.13;529;512273
Ivancina;Turcianske Teplice;Zilinsky kraj;76;39;51.31;39;512303
Jasenovo;Turcianske Teplice;Zilinsky kraj;121;76;62.80;76;512311
Jazernica;Turcianske Teplice;Zilinsky kraj;280;165;58.92;165;512320
Kalamenova;Turcianske Teplice;Zilinsky kraj;70;39;55.71;39;512338
Liesno;Turcianske Teplice;Zilinsky kraj;52;19;36.53;19;512427
Maly Cepcin;Turcianske Teplice;Zilinsky kraj;458;293;63.97;293;512443
Moskovec;Turcianske Teplice;Zilinsky kraj;56;47;83.92;47;512451
Mosovce;Turcianske Teplice;Zilinsky kraj;1145;671;58.60;671;512460
Ondrasova;Turcianske Teplice;Zilinsky kraj;74;48;64.86;48;512494
Raksa;Turcianske Teplice;Zilinsky kraj;193;118;61.13;118;512559
Rudno;Turcianske Teplice;Zilinsky kraj;170;97;57.05;97;512575
Sklene;Turcianske Teplice;Zilinsky kraj;605;279;46.11;279;512605
Slovenske Pravno;Turcianske Teplice;Zilinsky kraj;769;429;55.78;429;512621
Turcek;Turcianske Teplice;Zilinsky kraj;512;252;49.21;252;512699
Turcianske Teplice;Turcianske Teplice;Zilinsky kraj;5583;3064;54.88;3064;512729
Velky Cepcin;Turcianske Teplice;Zilinsky kraj;195;100;51.28;100;512788
Babin;Namestovo;Zilinsky kraj;1089;482;44.26;482;509558
Benadovo;Namestovo;Zilinsky kraj;580;421;72.58;421;509566
Bobrov;Namestovo;Zilinsky kraj;1342;765;57.00;765;509582
Breza;Namestovo;Zilinsky kraj;1202;504;41.93;504;509591
Hrustin;Namestovo;Zilinsky kraj;2500;1276;51.04;1275;509680
Klin;Namestovo;Zilinsky kraj;1715;933;54.40;933;509728
Krusetnica;Namestovo;Zilinsky kraj;740;423;57.16;422;509779
Lokca;Namestovo;Zilinsky kraj;1778;922;51.85;922;509809
Lomna;Namestovo;Zilinsky kraj;654;316;48.31;316;509817
Mutne;Namestovo;Zilinsky kraj;2126;1339;62.98;1339;509850
Namestovo;Namestovo;Zilinsky kraj;6078;3313;54.50;3313;509868
Novoù;Namestovo;Zilinsky kraj;2606;1528;58.63;1528;509884
Oravska Jasenica;Namestovo;Zilinsky kraj;1425;770;54.03;770;509892
Oravska Lesna;Namestovo;Zilinsky kraj;2586;1522;58.85;1522;509906
Oravska Polhora;Namestovo;Zilinsky kraj;2820;1295;45.92;1295;509914
Oravske Vesele;Namestovo;Zilinsky kraj;2189;1214;55.45;1214;509931
Rabca;Namestovo;Zilinsky kraj;3566;1560;43.74;1558;510025
Rabcice;Namestovo;Zilinsky kraj;1499;790;52.70;789;510033
Sihelne;Namestovo;Zilinsky kraj;1523;553;36.30;553;510050
çapesovo;Namestovo;Zilinsky kraj;546;327;59.89;327;510092
Vasilov;Namestovo;Zilinsky kraj;621;297;47.82;297;510149
Vavrecka;Namestovo;Zilinsky kraj;1174;649;55.28;649;510157
Zakamenne;Namestovo;Zilinsky kraj;3946;2105;53.34;2105;510203
Zubrohlava;Namestovo;Zilinsky kraj;1700;824;48.47;822;510246
Brezovica;Tvrdosin;Zilinsky kraj;1057;610;57.71;610;509604
Cimhova;Tvrdosin;Zilinsky kraj;522;312;59.77;312;518719
Habovka;Tvrdosin;Zilinsky kraj;1103;673;61.01;673;509655
Hladovka;Tvrdosin;Zilinsky kraj;757;421;55.61;421;509663
Liesek;Tvrdosin;Zilinsky kraj;2108;1227;58.20;1226;509795
Nizna;Tvrdosin;Zilinsky kraj;3241;1966;60.66;1966;509876
Oravsky Biely Potok;Tvrdosin;Zilinsky kraj;541;332;61.36;332;509949
Podbiel;Tvrdosin;Zilinsky kraj;1020;610;59.80;610;509981
Sucha Hora;Tvrdosin;Zilinsky kraj;1046;570;54.49;570;510076
Stefanov nad Oravou;Tvrdosin;Zilinsky kraj;516;331;64.14;331;510084
Trstena;Tvrdosin;Zilinsky kraj;5733;3215;56.07;3214;510106
Tvrdosin;Tvrdosin;Zilinsky kraj;7160;4010;56.00;4006;510114
Vitanova;Tvrdosin;Zilinsky kraj;1040;581;55.86;581;510173
Zabiedovo;Tvrdosin;Zilinsky kraj;643;287;44.63;287;510190
Zuberec;Tvrdosin;Zilinsky kraj;1778;1186;66.70;1186;510238
Besenova;Ruzomberok;Zilinsky kraj;479;308;64.30;308;510301
Hubova;Ruzomberok;Zilinsky kraj;838;517;61.69;517;510441
Ivachnova;Ruzomberok;Zilinsky kraj;511;307;60.07;307;507300
Kalameny;Ruzomberok;Zilinsky kraj;375;228;60.80;228;510530
Komjatna;Ruzomberok;Zilinsky kraj;1204;674;55.98;674;510548
Likavka;Ruzomberok;Zilinsky kraj;2415;1417;58.67;1417;510599
Liptovska Luzna;Ruzomberok;Zilinsky kraj;2284;1143;50.04;1143;510629
Liptovska Osada;Ruzomberok;Zilinsky kraj;1377;726;52.72;724;510637
Liptovska Stiavnica;Ruzomberok;Zilinsky kraj;945;517;54.70;517;510661
Liptovska Tepla;Ruzomberok;Zilinsky kraj;835;532;63.71;532;510670
Liptovske Revuce;Ruzomberok;Zilinsky kraj;1337;713;53.32;713;510718
Liptovske Sliace;Ruzomberok;Zilinsky kraj;3054;1744;57.10;1744;511005
Liptovsky Michal;Ruzomberok;Zilinsky kraj;247;149;60.32;149;510742
Liskova;Ruzomberok;Zilinsky kraj;1770;1035;58.47;1035;510785
ºubochna;Ruzomberok;Zilinsky kraj;854;479;56.08;479;510807
Lucky;Ruzomberok;Zilinsky kraj;1453;863;59.39;863;510815
Ludrova;Ruzomberok;Zilinsky kraj;816;475;58.21;473;510823
Martincek;Ruzomberok;Zilinsky kraj;361;218;60.38;218;510866
Potok;Ruzomberok;Zilinsky kraj;81;57;70.37;57;510955
Ruzomberok;Ruzomberok;Zilinsky kraj;23100;12204;52.83;12188;510998
Stankovany;Ruzomberok;Zilinsky kraj;980;554;56.53;554;511030
Stiavnicka;Ruzomberok;Zilinsky kraj;629;395;62.79;395;511056
Svosov;Ruzomberok;Zilinsky kraj;665;378;56.84;378;511064
Turik;Ruzomberok;Zilinsky kraj;226;134;59.29;134;507407
Valaska Dubova;Ruzomberok;Zilinsky kraj;615;378;61.46;378;511102
Bytca;Bytca;Zilinsky kraj;9241;4796;51.89;4796;517461
Hlboke nad Vahom;Bytca;Zilinsky kraj;789;368;46.64;368;581984
Hvozdnica;Bytca;Zilinsky kraj;927;433;46.70;433;517623
Jablonove;Bytca;Zilinsky kraj;740;361;48.78;361;517631
Kolarovice;Bytca;Zilinsky kraj;1491;669;44.86;669;517674
Kotesova;Bytca;Zilinsky kraj;1645;845;51.36;843;517691
Marsova - Rasov;Bytca;Zilinsky kraj;740;438;59.18;438;517798
Petrovice;Bytca;Zilinsky kraj;1296;630;48.61;630;517861
Predmier;Bytca;Zilinsky kraj;1100;672;61.09;672;517895
Sulov - Hradna;Bytca;Zilinsky kraj;804;475;59.07;475;517992
Stiavnik;Bytca;Zilinsky kraj;3241;1449;44.70;1449;518018
Velke Rovne;Bytca;Zilinsky kraj;3052;1493;48.91;1493;518085
Dolny Vadicov;Kysucke Nove Mesto;Zilinsky kraj;392;235;59.94;235;509175
Horny Vadicov;Kysucke Nove Mesto;Zilinsky kraj;1304;687;52.68;687;509205
Kysucke Nove Mesto;Kysucke Nove Mesto;Zilinsky kraj;12331;6666;54.05;6661;509256
Kysucky Lieskovec;Kysucke Nove Mesto;Zilinsky kraj;1926;1042;54.10;1040;509264
Lodno;Kysucke Nove Mesto;Zilinsky kraj;788;364;46.19;364;509272
Lopusne Pazite;Kysucke Nove Mesto;Zilinsky kraj;379;191;50.39;191;509281
Neslusa;Kysucke Nove Mesto;Zilinsky kraj;2538;1295;51.02;1295;509302
Ochodnica;Kysucke Nove Mesto;Zilinsky kraj;1588;804;50.62;804;509329
Povina;Kysucke Nove Mesto;Zilinsky kraj;942;502;53.29;502;509370
Radola;Kysucke Nove Mesto;Zilinsky kraj;1226;736;60.03;736;580791
Rudina;Kysucke Nove Mesto;Zilinsky kraj;1414;739;52.26;739;509426
Rudinka;Kysucke Nove Mesto;Zilinsky kraj;315;176;55.87;176;509434
Rudinska;Kysucke Nove Mesto;Zilinsky kraj;792;363;45.83;363;509442
Sneznica;Kysucke Nove Mesto;Zilinsky kraj;805;488;60.62;488;509469
Bela;Zilina;Zilinsky kraj;2725;1279;46.93;1279;517429
Bitarova;Zilina;Zilinsky kraj;612;359;58.66;359;547522
Brezany;Zilina;Zilinsky kraj;481;289;60.08;289;547557
Cicmany;Zilina;Zilinsky kraj;193;134;69.43;134;517470
Divina;Zilina;Zilinsky kraj;1995;984;49.32;984;517488
Divinka;Zilina;Zilinsky kraj;796;432;54.27;432;517496
Dlhe Pole;Zilina;Zilinsky kraj;1645;878;53.37;878;517500
Dolna Tizina;Zilina;Zilinsky kraj;1077;562;52.18;562;517518
Dolny Hricov;Zilina;Zilinsky kraj;1298;710;54.69;710;517526
Durcina;Zilina;Zilinsky kraj;891;461;51.73;461;557986
Fackov;Zilina;Zilinsky kraj;558;290;51.97;290;517542
Gbelany;Zilina;Zilinsky kraj;1129;677;59.96;676;517551
Horny Hricov;Zilina;Zilinsky kraj;676;396;58.57;395;517593
Horky;Zilina;Zilinsky kraj;653;375;57.42;375;517577
Hricovske Podhradie;Zilina;Zilinsky kraj;301;148;49.16;148;547590
Jasenove;Zilina;Zilinsky kraj;502;278;55.37;278;517640
Kamenna Poruba;Zilina;Zilinsky kraj;1456;892;61.26;892;517658
Klace;Zilina;Zilinsky kraj;336;206;61.30;206;557994
Konska;Zilina;Zilinsky kraj;1272;784;61.63;784;517682
Kotrcina Lucka;Zilina;Zilinsky kraj;429;258;60.13;258;517704
Krasnany;Zilina;Zilinsky kraj;1138;593;52.10;593;517712
Kunerad;Zilina;Zilinsky kraj;829;512;61.76;512;517721
Lietava;Zilina;Zilinsky kraj;1221;672;55.03;672;517739
Lietavska Lucka;Zilina;Zilinsky kraj;1544;899;58.22;899;557935
Lietavska Svinna - Babkov;Zilina;Zilinsky kraj;1403;701;49.96;701;517755
Lutise;Zilina;Zilinsky kraj;638;347;54.38;347;517763
Lysica;Zilina;Zilinsky kraj;693;417;60.17;417;517771
Mala Cierna;Zilina;Zilinsky kraj;273;141;51.64;141;517780
Mojs;Zilina;Zilinsky kraj;915;602;65.79;602;517801
Nededza;Zilina;Zilinsky kraj;837;492;58.78;492;517828
Nezbudska Lucka;Zilina;Zilinsky kraj;335;171;51.04;171;558168
Ovciarsko;Zilina;Zilinsky kraj;485;274;56.49;274;547611
Pastina Zavada;Zilina;Zilinsky kraj;189;105;55.55;105;547620
Podhorie;Zilina;Zilinsky kraj;697;391;56.09;391;517879
Porubka;Zilina;Zilinsky kraj;419;244;58.23;244;557960
Rajec;Zilina;Zilinsky kraj;4902;2670;54.46;2670;517917
Rajecka Lesna;Zilina;Zilinsky kraj;1017;474;46.60;474;517925
Rajecke Teplice;Zilina;Zilinsky kraj;2426;1601;65.99;1600;517933
Rosina;Zilina;Zilinsky kraj;2667;1641;61.52;1641;517941
Stranavy;Zilina;Zilinsky kraj;1545;945;61.16;945;517950
Stranske;Zilina;Zilinsky kraj;685;428;62.48;428;517968
Straza;Zilina;Zilinsky kraj;539;255;47.30;255;517976
Strecno;Zilina;Zilinsky kraj;2154;1211;56.22;1211;517984
Svedernik;Zilina;Zilinsky kraj;1120;622;55.53;619;518000
Suja;Zilina;Zilinsky kraj;275;158;57.45;158;581712
Teplicka nad Vahom;Zilina;Zilinsky kraj;3377;1975;58.48;1975;518034
Terchova;Zilina;Zilinsky kraj;3517;1520;43.21;1520;518042
Turie;Zilina;Zilinsky kraj;1659;961;57.92;961;518051
Varin;Zilina;Zilinsky kraj;3008;1721;57.21;1721;518069
Velka Cierna;Zilina;Zilinsky kraj;277;164;59.20;164;518077
Visnove;Zilina;Zilinsky kraj;2341;1293;55.23;1291;518093
Zbynov;Zilina;Zilinsky kraj;706;411;58.21;411;518131
Zilina;Zilina;Zilinsky kraj;68389;37917;55.44;37910;517402
Badin;Banska Bystrica;Banskobystricky kraj;1618;952;58.83;952;508454
Balaze;Banska Bystrica;Banskobystricky kraj;186;119;63.97;119;508471
Banska Bystrica;Banska Bystrica;Banskobystricky kraj;64285;35232;54.80;35215;508438
Brusno;Banska Bystrica;Banskobystricky kraj;1836;1021;55.61;1021;508675
Cerin;Banska Bystrica;Banskobystricky kraj;376;238;63.29;238;508519
Dolna Micina;Banska Bystrica;Banskobystricky kraj;332;176;53.01;176;508543
Dolny Harmanec;Banska Bystrica;Banskobystricky kraj;216;123;56.94;123;508551
Donovaly;Banska Bystrica;Banskobystricky kraj;439;365;83.14;365;508560
Dubravica;Banska Bystrica;Banskobystricky kraj;327;155;47.40;155;508586
Harmanec;Banska Bystrica;Banskobystricky kraj;728;315;43.26;315;508594
Hiadel;Banska Bystrica;Banskobystricky kraj;418;202;48.32;202;508616
Horna Micina;Banska Bystrica;Banskobystricky kraj;508;334;65.74;334;508632
Horne Prsany;Banska Bystrica;Banskobystricky kraj;331;185;55.89;185;508641
Hrochoù;Banska Bystrica;Banskobystricky kraj;1171;477;40.73;476;508659
Hronsek;Banska Bystrica;Banskobystricky kraj;534;322;60.29;322;580236
Kordiky;Banska Bystrica;Banskobystricky kraj;356;267;75.00;267;508713
Kraliky;Banska Bystrica;Banskobystricky kraj;565;362;64.07;362;508721
Kyncelova;Banska Bystrica;Banskobystricky kraj;336;214;63.69;214;557277
ºubietova;Banska Bystrica;Banskobystricky kraj;950;549;57.78;549;508748
Lucatin;Banska Bystrica;Banskobystricky kraj;561;309;55.08;309;508756
Malachov;Banska Bystrica;Banskobystricky kraj;927;546;58.89;546;580244
Medzibrod;Banska Bystrica;Banskobystricky kraj;1148;649;56.53;649;508764
Mostenica;Banska Bystrica;Banskobystricky kraj;215;131;60.93;131;508799
Motycky;Banska Bystrica;Banskobystricky kraj;98;68;69.38;68;508802
Molca;Banska Bystrica;Banskobystricky kraj;313;118;37.69;118;508781
Nemce;Banska Bystrica;Banskobystricky kraj;973;551;56.62;551;557285
Oravce;Banska Bystrica;Banskobystricky kraj;151;86;56.95;86;508837
Podkonice;Banska Bystrica;Banskobystricky kraj;762;451;59.18;451;508861
Pohronsky Bukovec;Banska Bystrica;Banskobystricky kraj;94;61;64.89;61;508896
Poniky;Banska Bystrica;Banskobystricky kraj;1257;661;52.58;661;508918
Povraznik;Banska Bystrica;Banskobystricky kraj;127;83;65.35;83;508926
Priechod;Banska Bystrica;Banskobystricky kraj;825;449;54.42;449;508942
Riecka;Banska Bystrica;Banskobystricky kraj;636;379;59.59;379;508969
Sebedin - Becov;Banska Bystrica;Banskobystricky kraj;294;173;58.84;173;508977
Selce;Banska Bystrica;Banskobystricky kraj;1781;1031;57.88;1031;508985
Slovenska ºupca;Banska Bystrica;Banskobystricky kraj;2706;1436;53.06;1436;509001
Stare Hory;Banska Bystrica;Banskobystricky kraj;490;267;54.48;266;509019
Strelniky;Banska Bystrica;Banskobystricky kraj;646;362;56.03;362;509027
Spania Dolina;Banska Bystrica;Banskobystricky kraj;221;148;66.96;148;509035
Tajov;Banska Bystrica;Banskobystricky kraj;534;339;63.48;339;509060
Turecka;Banska Bystrica;Banskobystricky kraj;147;106;72.10;106;557269
Vlkanova;Banska Bystrica;Banskobystricky kraj;1074;543;50.55;543;557293
Bacuch;Brezno;Banskobystricky kraj;796;318;39.94;318;508446
Benus;Brezno;Banskobystricky kraj;968;480;49.58;480;508462
Bravacovo;Brezno;Banskobystricky kraj;569;275;48.33;275;508489
Brezno;Brezno;Banskobystricky kraj;16750;7666;45.76;7663;508497
Bystra;Brezno;Banskobystricky kraj;461;400;86.76;400;557251
Cierny Balog;Brezno;Banskobystricky kraj;4005;1788;44.64;1788;508527
Dolna Lehota;Brezno;Banskobystricky kraj;642;318;49.53;318;508535
Drabsko;Brezno;Banskobystricky kraj;148;60;40.54;60;508578
Helpa;Brezno;Banskobystricky kraj;2182;1089;49.90;1089;508608
Horna Lehota;Brezno;Banskobystricky kraj;485;257;52.98;257;508624
Hronec;Brezno;Banskobystricky kraj;992;452;45.56;452;508667
Jaraba;Brezno;Banskobystricky kraj;38;25;65.78;25;508691
Jasenie;Brezno;Banskobystricky kraj;936;458;48.93;458;508705
Lom nad Rimavicou;Brezno;Banskobystricky kraj;224;122;54.46;122;508730
Michalova;Brezno;Banskobystricky kraj;1111;543;48.87;543;508772
Myto pod Dumbierom;Brezno;Banskobystricky kraj;500;343;68.60;343;508811
Nemecka;Brezno;Banskobystricky kraj;1462;712;48.70;712;508829
Osrblie;Brezno;Banskobystricky kraj;313;185;59.10;185;508845
Podbrezova;Brezno;Banskobystricky kraj;3205;1423;44.39;1423;508853
Pohorela;Brezno;Banskobystricky kraj;1892;815;43.07;813;508870
Pohronska Polhora;Brezno;Banskobystricky kraj;1339;571;42.64;571;508888
Polomka;Brezno;Banskobystricky kraj;2364;957;40.48;957;508900
Predajna;Brezno;Banskobystricky kraj;1114;583;52.33;583;508934
Raztoka;Brezno;Banskobystricky kraj;243;128;52.67;128;508951
Sihla;Brezno;Banskobystricky kraj;168;96;57.14;96;508993
Sumiac;Brezno;Banskobystricky kraj;999;358;35.83;358;509043
Telgart;Brezno;Banskobystricky kraj;1039;332;31.95;332;509051
Valaska;Brezno;Banskobystricky kraj;2938;1445;49.18;1443;509086
Valkovna;Brezno;Banskobystricky kraj;273;57;20.87;57;509094
Zavadka nad Hronom;Brezno;Banskobystricky kraj;1785;687;38.48;687;509124
Abelova;Lucenec;Banskobystricky kraj;167;76;45.50;76;511226
Belina;Lucenec;Banskobystricky kraj;510;85;16.66;85;511234
Biskupice;Lucenec;Banskobystricky kraj;911;250;27.44;250;557315
Bolkovce;Lucenec;Banskobystricky kraj;526;238;45.24;238;511251
Budina;Lucenec;Banskobystricky kraj;186;92;49.46;92;511277
Bulhary;Lucenec;Banskobystricky kraj;222;61;27.47;61;558273
Buzitka;Lucenec;Banskobystricky kraj;409;195;47.67;195;511293
Cakanovce;Lucenec;Banskobystricky kraj;810;147;18.14;147;511323
Camovce;Lucenec;Banskobystricky kraj;436;95;21.78;95;511331
Divin;Lucenec;Banskobystricky kraj;1649;726;44.02;726;511358
Dobroc;Lucenec;Banskobystricky kraj;519;282;54.33;282;511366
Filakovo;Lucenec;Banskobystricky kraj;7895;1877;23.77;1877;511391
Filakovske Kovace;Lucenec;Banskobystricky kraj;700;203;29.00;203;511404
Gregorova Vieska;Lucenec;Banskobystricky kraj;108;57;52.77;57;557331
Halic;Lucenec;Banskobystricky kraj;1335;643;48.16;643;511421
Holisa;Lucenec;Banskobystricky kraj;492;143;29.6;143;511439
Jelsovec;Lucenec;Banskobystricky kraj;238;61;25.63;61;511463
Kalonda;Lucenec;Banskobystricky kraj;167;54;32.33;54;511480
Kotmanova;Lucenec;Banskobystricky kraj;246;111;45.12;111;511374
Lehotka;Lucenec;Banskobystricky kraj;290;112;38.62;112;511528
Lentvora;Lucenec;Banskobystricky kraj;64;18;28.12;18;511536
Lipovany;Lucenec;Banskobystricky kraj;210;83;39.52;83;511544
Lovinobana;Lucenec;Banskobystricky kraj;1587;619;39.00;619;511552
ºuborec;Lucenec;Banskobystricky kraj;275;112;40.72;112;511561
Lucenec;Lucenec;Banskobystricky kraj;21844;8906;40.77;8905;511218
Lupoc;Lucenec;Banskobystricky kraj;175;73;41.71;73;511579
Maskova;Lucenec;Banskobystricky kraj;258;88;34.10;88;511609
Mikusovce;Lucenec;Banskobystricky kraj;233;115;49.35;115;580309
Mucin;Lucenec;Banskobystricky kraj;582;142;24.39;139;511625
Mytna;Lucenec;Banskobystricky kraj;1006;474;47.11;474;511641
Nitra nad Iplom;Lucenec;Banskobystricky kraj;267;49;18.35;49;511668
Nove Hony;Lucenec;Banskobystricky kraj;146;53;36.30;53;511676
Panicke Dravce;Lucenec;Banskobystricky kraj;606;243;40.09;243;511692
Pila;Lucenec;Banskobystricky kraj;195;118;60.51;118;511706
Pincina;Lucenec;Banskobystricky kraj;185;94;50.81;94;511714
Ples;Lucenec;Banskobystricky kraj;142;59;41.54;59;511722
Podrecany;Lucenec;Banskobystricky kraj;470;202;42.97;202;511749
Polichno;Lucenec;Banskobystricky kraj;111;35;31.53;35;511757
Praha;Lucenec;Banskobystricky kraj;70;28;40.00;28;511773
Prsa;Lucenec;Banskobystricky kraj;172;56;32.55;56;511781
Radzovce;Lucenec;Banskobystricky kraj;1314;364;27.70;364;511790
Rapovce;Lucenec;Banskobystricky kraj;768;237;30.85;237;511803
Ratka;Lucenec;Banskobystricky kraj;252;129;51.19;129;511811
Ruzina;Lucenec;Banskobystricky kraj;677;234;34.56;234;511838
Stara Halic;Lucenec;Banskobystricky kraj;506;273;53.95;273;511846
Savol;Lucenec;Banskobystricky kraj;441;99;22.44;99;511854
Siatorska Bukovinka;Lucenec;Banskobystricky kraj;258;118;45.73;118;511862
Sid;Lucenec;Banskobystricky kraj;931;171;18.36;171;511871
Surice;Lucenec;Banskobystricky kraj;413;84;20.33;84;511897
Tocnica;Lucenec;Banskobystricky kraj;296;143;48.31;143;511901
Tomasovce;Lucenec;Banskobystricky kraj;1145;624;54.49;624;511919
Trebelovce;Lucenec;Banskobystricky kraj;719;340;47.28;340;511927
Trenc;Lucenec;Banskobystricky kraj;364;62;17.3;62;557340
Tuhar;Lucenec;Banskobystricky kraj;291;134;46.04;134;511943
Velka nad Iplom;Lucenec;Banskobystricky kraj;718;201;27.99;201;511994
Velke Dravce;Lucenec;Banskobystricky kraj;532;187;35.15;187;512010
Vidina;Lucenec;Banskobystricky kraj;1492;846;56.70;846;557307
Breznicka;Poltar;Banskobystricky kraj;616;310;50.32;310;511269
Cinobana;Poltar;Banskobystricky kraj;1801;707;39.25;705;511315
Ceske Brezovo;Poltar;Banskobystricky kraj;393;202;51.39;202;511340
Dubakovo;Poltar;Banskobystricky kraj;82;44;53.65;44;557323
Hradiste;Poltar;Banskobystricky kraj;213;110;51.64;110;511447
Hrnciarska Ves;Poltar;Banskobystricky kraj;741;266;35.89;266;514900
Hrnciarske Zaluzany;Poltar;Banskobystricky kraj;708;329;46.46;329;514918
Kalinovo;Poltar;Banskobystricky kraj;1860;879;47.25;879;511471
Kokava nad Rimavicou;Poltar;Banskobystricky kraj;2280;1097;48.11;1097;511498
Krna;Poltar;Banskobystricky kraj;52;37;71.15;37;511501
Malinec;Poltar;Banskobystricky kraj;1143;471;41.20;471;511595
Mladzovo;Poltar;Banskobystricky kraj;95;63;66.31;63;511617
Ozdin;Poltar;Banskobystricky kraj;251;143;56.97;143;511684
Poltar;Poltar;Banskobystricky kraj;4511;2000;44.33;2000;511765
Rovnany;Poltar;Banskobystricky kraj;201;94;46.76;94;511820
Selce;Poltar;Banskobystricky kraj;82;31;37.80;31;515515
Susany;Poltar;Banskobystricky kraj;353;195;55.24;195;515591
Soltyska;Poltar;Banskobystricky kraj;92;47;51.08;47;511889
Uhorske;Poltar;Banskobystricky kraj;423;221;52.24;220;511978
Utekac;Poltar;Banskobystricky kraj;789;361;45.75;361;580317
Velka Ves;Poltar;Banskobystricky kraj;346;196;56.64;196;512001
Zlatno;Poltar;Banskobystricky kraj;376;157;41.75;157;582051
Drzkovce;Revuca;Banskobystricky kraj;441;133;30.15;133;514675
Gemer;Revuca;Banskobystricky kraj;694;216;31.12;216;514721
Gemerska Ves;Revuca;Banskobystricky kraj;704;137;19.46;137;514756
Gemerske Teplice;Revuca;Banskobystricky kraj;286;126;44.05;126;525677
Gemersky Sad;Revuca;Banskobystricky kraj;242;97;40.08;97;525685
Hrlica;Revuca;Banskobystricky kraj;53;30;56.60;30;514896
Hucin;Revuca;Banskobystricky kraj;674;89;13.20;89;525766
Chvalova;Revuca;Banskobystricky kraj;125;37;29.60;37;514977
Chyzne;Revuca;Banskobystricky kraj;336;144;42.85;144;525774
Jelsava;Revuca;Banskobystricky kraj;2285;508;22.23;508;525791
